term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
farmers,-0.030327842279805117,0.04634478887282402,-0.010509080663974107,0.11628018450696166,-0.06133623422393128,0.006762208949283604,-0.0341885583673402,-0.012413301047383507,0.023307939945463034,-0.037547671567312105
absence,-0.013504504113011828,0.0019925006627537246,-0.0024217479774228438,-0.007960206618086316,0.01626128882004356,-0.0005513347583419858,0.005048436158904453,-0.007102455926572945,0.0038681994206389864,0.001908473659733321
ends,-0.014171449297152337,0.005954207989567596,-0.006150451545648789,-0.007358566356511921,-0.01925715887427736,-0.0009720574517142066,-0.010157135055595946,0.015181243512507712,-0.019050327026961904,-0.007574427310094717
remarks,-0.0175158175595336,-0.012995188183894899,0.0009145790467336361,-0.0006485181300089754,0.020423188133660997,0.009403435039311613,-0.006646731404013802,0.009319089977825913,-0.0076892050049881975,-0.005063373522569296
islands,-0.019876631813221135,-0.03250231458202819,0.0034927585031534333,0.0007590905798929918,0.0010860586237666514,-0.013723474409500681,-0.015526966540580374,0.007898779075501934,-0.014486372924058015,-0.009284538027198481
contemporaries,-0.016958087091223234,0.016773930661507723,-0.033096828805901285,-0.02689032889165286,-0.0195179653235133,-0.02159336193120987,0.0053561140268837655,-0.006356300096615961,0.003128863545701043,0.005685271886594577
equality,-0.022762243972563347,0.018637406598446687,-0.036895575160671,-0.03410402285460858,-0.0034774700802470827,-0.003961378888351575,0.01794221518345816,-0.008538689022453007,-0.021243802805276227,0.0090023222721865
level,-0.014355432163010164,-0.005039450452544934,0.006604276861073059,-0.004064048033222727,-0.00873434880596587,-0.02803059595412552,0.004819629775393728,0.022468575382957944,-0.022098414539971186,0.0036467178381572336
competition,-0.01872401549626207,0.022478795209082376,-0.020704732376170747,0.006289381727877588,-0.05476664817362874,-0.00942190384438376,-0.01706337964594194,0.04150765996432694,0.005528038043094669,-0.02187991535643882
doors,-0.013177171406153194,-0.0028655030738772625,0.009168440727122262,0.0023918517232851518,0.009233886846025687,-0.018686676931400942,-0.005437659711180051,0.0070047115985607976,0.005510872536265421,-0.0015465961531120826
forces,-0.013635927360539148,0.012744413412751825,0.004778558196079515,0.02038980228938465,-0.015194740862512717,-0.020172823548222103,-0.013024379374585542,-0.0017629870578790687,-0.011241287433050511,0.0033321635529460422
governments,-0.025084598379878382,0.03182604396855403,-0.03989209522141517,0.018951762664425515,-0.05520448241126664,0.002801328650236727,-0.01613111398813111,-0.010422004522309217,0.019142115905238472,0.0011624920671630876
sentiment,-0.01813666013820256,0.003815853104821878,-0.004614895281323228,-0.012191263796251272,0.01296578520887383,0.03189672776050685,0.02571303074895916,0.0031326573477942067,-0.015485652318962427,0.009733421556793069
creature,-0.015696897589428833,0.009543211423357744,0.003148044212555804,-0.005093044831839489,0.02531175872474312,0.026151998945199772,0.014935827438580929,0.00022402089467984902,-0.004153997313331994,0.0031542712348735296
economy,-0.014120373044640068,0.006988935769035234,-0.00514754371802138,-0.01542757122626269,-0.014426361614144909,0.0063555459942098965,-0.018784496245110353,0.001387387999923683,0.016752907059926877,0.001496694631883791
factories,-0.010376209526946185,0.012660610418037017,0.0062637317647728594,0.01868979031406958,-0.010333469256082225,0.017676707688052136,0.006994940069382877,0.024993649975166475,0.0039860996482287345,-0.008422019425313993
climate,-0.02842833343282431,-0.045684663506826276,-0.005114679947144627,-0.008131480502173443,0.016484429409620967,-0.007185466392802716,-0.06112019130356439,0.027881683061251016,-0.023452681830509154,-0.013632836533498147
sensation,-0.01763278376998294,-0.010200535258613927,0.0035691725773984227,-0.013718617956498983,0.03390852639420432,-0.0007647926417996211,0.010291512908796544,0.0037891061190104065,-0.010096164807357599,-0.008593167898236257
chest,-0.012818900102868902,-0.00626472831416048,0.015000845981327377,0.010173419508727003,0.013174464048478602,-0.021394863164006964,0.0026720356078629767,0.013554268191109501,-0.010985055463573751,-0.0006526562598027038
cry,-0.01335951847371956,0.016594262704789347,-0.006597881593295821,0.0178145033010081,-0.016175909075844142,0.019501081309832056,0.0049960852511136055,0.012071259205916443,0.004793632441449629,-0.009772973531866291
pains,-0.01361306123661582,-0.001100738624127776,-0.007396325452362163,-0.009824434383509112,-0.00025939900238975495,0.005068402738889961,-0.009426746485753533,0.006752125603035188,0.003596377364144566,-0.010765982407950746
satisfaction,-0.013841410190650822,-0.00338962170940149,-0.004902247165792696,-0.0024299885408341766,0.004925655005950262,0.001188673630199454,-0.023060548999782788,0.006159333383383238,0.002277871637939111,0.015782972550691398
youre,-0.02789439556890065,0.01571142149558741,0.15905200279827303,-0.048662980563943185,-0.12551929488978278,-0.0013374648266059228,-0.005166541710294711,-0.0040671476996299374,0.008394575896432532,0.015887873748203916
harm,-0.01954504251756071,-0.0038467185845922195,0.07994391844600904,-0.05501384968183452,-0.06146682338616037,0.005892157800284096,-0.025039206412015493,-0.07541146789756371,-0.009630815252166107,0.0001649613746327487
window,-0.017896214098114812,-0.0032711367633800224,0.0228112771661943,0.011790276006528651,0.011117028768042752,-0.03061501711288408,-0.0041018487193008185,-0.01499059427594374,0.0005192818739483633,0.0016784752480816807
habit,-0.019829551822710532,-0.002491980508713616,0.00393329396423805,-0.010715758331084197,0.037723921172353334,0.005282958673831201,0.005376345875772131,-0.0025762173306869093,0.015951284782124518,-0.0022471007684729577
suggestion,-0.01516996817171746,9.119976739607634e-05,-0.008746288887680087,-0.01658968835829934,0.004390250119104478,-0.0063629158267776535,0.0216105004299006,-0.0018227000725018988,0.008746048028087653,0.0002089754463824032
travellers,-0.022193939107267024,-0.03953247947641523,-0.003487731486685891,-0.01147796209372524,0.05062865451963248,-0.007907569043688955,-0.14707767515171968,-0.00982436307432078,-0.017720623657847167,-0.4074950558861349
dogs,-0.014774861503171215,-0.004524873718181806,-0.0037032638049238962,0.009986882441318215,2.0773760846800282e-05,-0.003569135367794161,-0.028504274818188048,0.009578329780753092,0.019107064216574786,0.0005604926251100256
coast,-0.026462088614228194,-0.04191240720042814,-0.014019861713321452,0.019110888446921513,-0.011531213541388004,0.009731051691638648,-0.05265150999979644,-0.052137116647588445,-0.19308140987299108,0.0074733343481300585
parents,-0.024083014116584554,0.00815272104989853,-0.021170999708155617,-0.02990816697154782,0.02363596088672907,-0.002312159799193448,0.01839478001092319,-0.028850737288580338,-0.023037111518054883,0.02377184662727993
grass,-0.021804090910088218,-0.007286095895570478,0.09614724896429216,-0.03491320311805625,-0.05567764233126902,-0.029809810827780562,-0.013402447235635473,-0.03419359315852973,0.029575851398755477,-0.009321176282670705
attitude,-0.016798329171422887,0.015467602371534144,0.0010651181327933706,-0.00879491560175757,-0.008627974390746758,0.013823681141176061,0.006904881344851127,0.003675945209051162,-0.0063373146681467395,0.004829254406924196
quality,-0.020595882330396387,0.00378374504420889,-0.023148779391233984,-0.027923931802387232,0.01480958664264512,-0.0064498169847850085,0.002857502101328057,-0.008090509367289323,-0.005043104807299424,0.017673461249587023
college,-0.026232430778812425,-0.003855657895055447,-0.00893330175518401,-0.010025429294523084,0.02771832934485352,0.020419502500902083,0.014709275495676978,-0.005223118265176877,-0.01835241153627226,0.005387841177415528
beasts,-0.017528218612602075,0.00908712979324504,0.015514467482172611,0.0063745191838775195,-0.017756716531783102,0.028327801887442033,-0.008514277385018736,-0.03837557906254704,0.0006277521794662084,0.0023286001565950153
exchange,-0.02040868503325389,-0.013090632290591748,-0.018010720332448597,-0.012924368895154234,0.0016662181634398124,-0.006811394499900131,-0.017962328864112375,0.003464887293776815,0.009903007160152926,-0.017371702434803755
store,-0.020450243414106343,0.015919155224146168,-0.005960784137159762,-0.0005170802194966372,0.006199651729428059,-0.05424056572908497,0.003686810183870573,0.004435423547357619,0.02780834374828344,-0.004555351578871292
birds,-0.022545404493568514,-0.040473039716343084,-0.00041215482467117935,0.0002935820016162184,0.01608419604257982,0.00729039123477857,-0.029637150837530265,0.012782147568483448,0.013662916789655682,-0.006418886178658792
meaning,-0.01473310648819252,0.0013049536132952405,-0.011808516078062435,-0.0031126532518779048,0.002603099360096044,0.0018868593604772677,0.0009569155493120136,0.0014245287740792959,0.0018628455868499479,0.008629145826353215
concern,-0.01814229707912751,0.009032531355722028,0.005496019299259587,-0.017954017244832202,0.027095877394098338,-0.0069976174652195584,0.004442518231857952,-0.0031049316632174658,-0.0033669683461207806,-0.016522775789360122
revolutionists,-0.03968852013893857,0.045743025122867216,0.029485806178654674,0.11970698440677352,0.0434098667475145,-0.009324915448356265,-0.018835964352358143,-0.0954288954466608,-0.020930655245362265,0.024571150167161486
generations,-0.01891834713452317,0.018244026454312588,-0.012121024912571348,0.0027744939645391858,0.014468237093653894,-0.00748783019913252,0.00864661337662501,-0.024646685001078153,-0.011238476699569778,0.010655848640256713
hole,-0.03796613538634347,0.01528443210015943,0.0707170099416453,0.060881723040257414,0.0502424506041487,-0.08411182476649125,-0.024805760650065983,-0.11204780887598048,-0.010352904526345047,0.02434651317130217
respects,-0.014073540882830332,0.005502315043577587,-0.018598926111701355,-0.014899924768763983,-0.0021134708680209733,-0.017525935977452733,-0.006283397587355853,-0.009421280571897742,-0.0015880833598349658,-0.0007329336054029657
square,-0.02202507764158693,-0.024368466251220095,0.004322202781529177,-0.0026053813373468895,0.006791024903793493,-0.012268007422756345,-0.014783058326907433,0.03782003941163738,0.03138319945732846,-0.011876271463802317
conclusion,-0.017658613963121704,0.009854793197566032,-0.00012474958721342847,0.0305179092702451,0.008442498629293159,0.011146211817733306,-0.003515846243865643,-0.01817300890113086,-0.010074434425879754,-0.0014954866634808838
anger,-0.013593306085067999,0.006011226080740027,0.0024685082485960655,0.005473759351354604,0.015709157616858038,0.029226551313472585,-0.020278261030152678,0.010314435650015052,0.0020501216484944246,0.0007374846669444713
tone,-0.01466244061252747,0.009241568230595564,-0.008714157145926155,-0.008053393188180217,0.008017850209688846,0.015759883881881872,-0.007713133843403853,0.005390864905494404,0.003213631752516169,-0.001402036255695346
glass,-0.030251453740496207,-0.03590092581699369,0.009300886275492916,-0.009835017044101462,0.03609643695081684,-0.019812124901908694,0.005474609372341886,0.011818255165119834,0.0020946911625878916,-0.01458206702964629
sake,-0.012545570789870784,0.003465609088389491,-0.005307262588252399,3.997404439493119e-05,-0.0014522088939018256,0.008378785715952198,0.0068708353192643064,0.006829148334311427,-0.010766228345543813,-0.0004261048967168049
proof,-0.013559624400233186,0.0003168961219037759,-0.0089340646868222,0.002549361136121304,-0.001547814577178216,0.0038462411633821995,-0.014889032394964637,0.00011376698644319766,0.0019312818738788026,-0.006676378782659017
pair,-0.01998437597894791,0.0011227369181834757,0.023485274926212073,0.007466869694527366,0.012286689876720018,-0.007307645788685376,0.020058773696136827,0.016241189030131362,0.020034638150195235,0.006256003050893423
dust,-0.015065944984212093,0.0034680276583343734,0.006939334108374859,-0.0029066071489130593,0.015605864232952137,0.007064086051501709,0.02430880334122327,0.011384298777623501,0.004386772667790386,0.004417636896235857
household,-0.01805958152626955,0.003170496531386338,-0.002380905782919759,-0.02352019950219032,0.013795191464251061,-0.013318095749180655,-0.004277012308815766,-0.006824534791495381,0.006108496114062597,-0.01582571655399715
leisure,-0.021562374225504614,0.0006041297446145377,-0.02898698306945124,-0.018891419515211765,-0.0028633011002281664,-0.008114732590820418,-0.02652549755141338,-0.010614311269087358,-0.009887781601733776,0.028142711751975226
ignorance,-0.015856153864278265,0.003711233223233422,-0.00938658653316392,-0.0012265388981175954,0.0030959351165570706,0.026832318817223914,-0.0066940175784301415,0.016875257273665477,0.0024013885364876563,0.0016577307768220941
anyway,-0.015316493523226365,0.012092662763737282,0.06861676120796965,-0.008501455597970648,-0.04129457078454217,0.026479111854465272,-0.004775607715290122,-0.056292786145532396,0.015115459073997878,0.006470285457726894
tendency,-0.01576213794563305,0.0013942056068735457,-0.021497664465242563,-0.01607587105587499,-0.012054546920038595,-0.011719426422061098,0.0023140929200945585,0.009284659883303405,0.000981945614702733,0.003295961706677395
darkness,-0.018332426928365335,-0.0004173917224120449,0.02508260913524627,0.007990168853286963,0.016593413172683542,-0.018048287915356318,0.008563034512588878,0.018303828673868615,-0.004565379770424517,0.00029800205318452266
aloud,-0.015092355093796148,0.008022485075572666,0.024334858428509992,-0.009259118702815443,0.001588588999883198,-0.007617535400726219,0.004415510491314616,-0.001932762011350513,-0.005734736546165866,-0.002554448112019454
cars,-0.016949398261605724,-0.008455741810178689,0.030155099092563264,0.02385056051724199,-0.011503282115415748,-0.046979945848282405,0.012329761940534159,0.03406033184811386,0.00801232983874064,0.002305374649371607
folly,-0.015624593035378708,-0.0003912591194671235,-0.013860150392197956,-0.01126920728456793,-0.00046896591467377954,-0.002316885456799443,-0.007152492819898934,0.0017822796166025567,0.007119819413927063,-0.01987787966792343
constitution,-0.018955180885724895,0.00306993104322013,-0.005127903791927502,-0.007469274884302172,0.012591923216716837,0.038630464899583127,0.007476702256902316,0.017990010728367343,7.692681099027514e-05,0.013500395835288491
outcome,-0.014381099256881743,0.014888818751966876,-0.0072080549345777765,0.007454310707151353,0.007342607924751619,0.030381918654085016,0.005122597948921399,-0.001390968916205848,-0.006108321459514219,0.018971594328509474
branch,-0.014995022788583568,0.003075265468236778,-0.010699719502926983,0.0002917970073532058,-0.011101414129646965,0.0016215569119918559,-0.029763417028536535,0.018164780994733738,-0.006581093700913037,0.004113818345862238
medicine,-0.015473325739647506,-0.00025530253764041646,-0.007109939531869883,-0.006123928470808924,-0.002750990344779074,-0.005809388282089474,-0.012027659229411116,0.007884151081476321,-0.0035167480246269325,-0.010632908903126464
appeal,-0.02354577991365413,-0.0028942712361796695,-0.0115113598036252,0.015829172047794566,-0.008329340801358782,0.05278177622713265,-0.0028215045787716984,-0.0021187708499719265,-0.004715127527027206,-0.029115845139770353
fool,-0.013757426670778497,-0.006065125580803562,0.005458165431956725,-0.004985351600866367,-0.002641717753908968,0.006761757178569781,0.017050996915270678,0.01675784094974071,0.0006666891239782163,0.0036493884170607795
teachers,-0.015963908844421087,0.0013137114113043699,-0.01839062156990662,-0.0114203708737182,-0.002152597911521467,-0.00946378000595334,-0.028950791244791513,-0.005016571738679649,0.003815717999784234,-0.008523551296496875
meal,-0.016782784611331463,-0.00326210116698333,0.025853032505570778,-0.005676681621124349,-0.00458111416277695,-0.012456103656486276,-0.005536473412473297,0.005871697386281987,-0.021227241604720483,0.008550004444986017
tastes,-0.01611446726022575,-0.005191840242744065,-0.022073377200819155,-0.01870523060233911,-0.012051531730245943,-0.014296850164526793,-0.01667512563780431,-0.008841873688921179,-0.003973308089835762,0.007619860792470169
masses,-0.014708438067956497,0.0014462542674835448,-0.01104413428982759,-0.007586228230008607,-0.003656644705937231,-0.015691052248450674,-0.003655828604899959,2.0843346697984578e-05,-0.021561827885406858,0.0024670931361454825
continent,-0.025102751428074038,-0.037340537163150486,0.003974393823206788,-0.0001858939678098585,0.00537712667583641,-0.01881860592904349,-0.03702861873228674,0.02101462174800909,-0.05532417463414921,-0.021624103067336153
strain,-0.014228033436857076,0.004762272871233996,-0.002358051295486254,-0.01212118534174138,0.016621620151745415,0.02219362108154252,0.008841754397165365,0.005435237890160186,-0.009047031831330132,0.008100014988731086
stores,-0.030259347423200977,0.02042755749287513,-0.022820843332635336,-0.024807416650641925,-0.0002517648647043621,-0.04177008507566586,0.005876705052327466,0.03272167130537482,0.037659879075917876,-0.020357627373284625
demand,-0.025633865310654202,0.030670416611391554,-0.06279243715240156,-0.028878293562203863,-0.06946940817816806,-0.04868261572040751,-0.008904232126505231,-0.005177522857792443,0.024077226835921547,0.015982485307185434
efficiency,-0.012745750415486092,0.016117970350117233,-0.018263110213430057,-0.0037542705395560254,-0.0218973904954632,0.006293019543053023,0.0009932885683659794,0.019006951194160692,0.00150638128202882,-0.005340867657869197
brotherhood,-0.020142842740350487,0.02813200995335933,-0.0178817073124419,0.03443618194860654,-0.02289165991120283,0.021976348388043007,-0.01261639547719082,-0.02840265703723334,-0.008017738709320786,0.008943339588305274
steel,-0.013894181990463224,0.0036580635603700442,0.0016541132571989009,0.026605371484316093,-0.013602062875341733,0.0024347792483789704,-0.022315444898068037,0.002495916659629828,-0.00286635517612632,-0.015817860521923913
flash,-0.010298766493649154,0.009077368414848262,0.013402176694130631,0.011224130669960452,0.009470618215423358,-0.011833109324492854,0.014442908459958988,0.00816120095903457,-0.005050711300491641,0.005256617475415786
hypothesis,-0.022376688686403065,-0.05460761515212574,-0.013301592904415195,0.0012758984830271753,-0.0006372732664966647,-0.0010621549094713008,-0.003992151779394268,-0.010969527236101336,-0.04537441076946113,-0.0026793965172130954
burden,-0.01588352744380098,0.010677542895187127,-0.0018523393116529707,-0.01887030730532907,-0.017369937187919744,-0.01908016104345543,-0.005337817621876992,0.019758223581849425,-0.02388526445723579,0.011477542884867856
sum,-0.01625955313766738,0.0049040508881205,-0.013754519947661298,-0.0020701360879521236,-0.006009967649724508,0.002657681419462533,-0.00900443824809871,0.014596092738291287,0.005039902450959097,-0.002295704893339604
firm,-0.013088991277158514,0.011556895902191708,0.001570483316745774,0.007866330071843461,0.0053012889019383716,0.026038929176047883,0.010561874971586024,0.013714500909532721,0.003551849352991781,-0.011826090340028806
pause,-0.014359865803577163,-0.012678065166023886,0.001804899114126474,0.000998207697714991,0.01312416752262984,0.007408676892454088,0.015217457423575486,0.010297298548657751,0.014582544907523901,0.009237387117031853
anybody,-0.010678947908676935,0.001241211494449104,-0.002791536479837828,-0.005368966623439274,-0.0027428920280899234,-0.025342900034688927,0.009940676858331159,0.004939111281874876,0.014261857148598654,-0.0038476356704727327
cloth,-0.012995775719142509,-0.001835915413395847,0.0007270036656162104,0.003190208033141554,0.0025730382497761313,0.014060663544487236,-0.007142850695430507,0.026767862348052045,0.0016913065357128717,-0.005417645974164985
enemies,-0.014156268944183622,0.016264596629260098,-0.00964812846262999,0.010084928471816895,-0.012845602829454223,-0.007552309445597568,-0.009146137455287157,-0.0016433215627124583,0.015153837686428395,0.0011400538518271395
crisis,-0.01583992158956668,0.017356304695399345,-0.013166505353841843,-0.013120505619308718,0.00153890362417482,0.0076520288954453845,0.02178303332155289,-0.0057940490335326505,0.0008332780411302675,0.0027365715980367097
closing,-0.01301014161437867,0.005824274455598713,0.004356163313368848,-0.006799118642680801,0.016538208873755213,-0.00443442135183881,0.015590596983416997,-0.010576651779788686,-0.009774157469851628,0.005589614172682751
emotions,-0.0153688620290534,-0.001680120378052243,0.005510259456722541,-0.010304899219875886,0.03613464842343602,0.0011384812620472595,0.0073568892977665026,-0.007729775723435356,-0.018315891083133085,-0.0025333352403616584
growth,-0.012106407067431258,0.007433177408830236,0.008135762633683399,-0.0021448697421455943,0.020839836841668614,0.0010832002314680286,0.014667720946283457,0.009637751729999517,-0.002420503575598015,0.007174080055657183
merchants,-0.01249261871644053,0.002634062943405524,-0.006247936265595284,-0.005672233530488626,-0.020463682175218906,-0.0030938295148362055,0.003333415619271083,0.021278926798012535,-0.00992014480019575,-0.005071374660155106
meat,-0.046317879953019545,-0.004481084619887396,0.2878140335841202,-0.1727448218474268,-0.2016383800171574,0.12757482614528382,-0.07111496578433953,-0.2940519984563601,0.17007381150443684,-0.050881674641264245
wherein,-0.019181371600466058,0.019178770217897025,-0.0036921802744722524,0.02666208447148072,0.001189524163828076,0.042760114263008325,-0.00010582007409567754,0.008049968816067937,-0.00033988432225680554,0.005742703004586491
furthermore,-0.01177990930613515,0.015422980873504515,0.0013927349925430199,0.029212113036793278,-0.008831455692582339,0.02115970573109889,0.00029495766862934426,0.006422708449499875,-0.0010066207635990128,-0.007799536969027267
beings,-0.02145790201606568,-0.009255013450815782,-0.014925163169946158,-0.016030249285860363,0.016252680640031093,0.0009217254105431785,-0.005342164731319473,-0.0013163500248427676,-0.0008077312347569698,0.017774302349382508
decision,-0.015741531938836085,-0.0009135631062435292,0.030063708007670144,0.0050748040188288435,-0.016533012155507416,0.024433418109713154,-0.003010976629474938,-0.0142862912512472,0.031337959700593665,-0.004474680687847003
contempt,-0.02254750677843521,-0.015880411836938266,-0.013566084696530416,-0.011943117064938986,0.0037754879713182282,-0.010803815266235061,-0.023214190428488157,-0.0012334877900672296,-0.013956604200646594,0.004725440342998442
weapons,-0.015566244465881098,0.0037004071431136726,0.010384541907046579,0.02402802235685635,-0.002844727863816461,-0.010660497510147275,-0.02212324745427558,0.016337433922372847,0.009475962540893432,0.013078386057919986
advantages,-0.012600391002704929,0.001315344708085767,-0.01620673503103677,-0.014502850811754437,-0.008117816329884795,-0.010047775986348437,0.00012063477611850606,-0.001600318770430736,0.008002474444084315,-0.00574009241597908
socialism,-0.018519963229523383,0.021877569890750504,-0.0051762553312006705,0.027523601813282103,-0.00952092210291932,0.05998804703753591,0.013716831201081891,0.030670217239482725,-0.006076151112582852,-0.006328760461817176
warfare,-0.018583723799746585,0.01254269798995446,-0.004947728051442595,0.03092776572794823,-0.004192799551434202,0.0007730452200788664,-0.0900094186689852,-0.0007013122699138265,0.023805573133749168,0.10945280521089223
earths,-0.02084619411852756,-0.031625672257052075,0.0028738360606406976,0.001800277896839563,0.005631416196294316,-0.01588922147253097,-0.003388700682409655,0.01980151518770955,-0.005692764844843998,-0.007529128783526521
blind,-0.01913578105738192,0.004678722386939614,-0.0025842849442890875,0.01101326318754979,0.014164538895218242,0.005880205306775914,-0.006374801357625755,-0.0142190054699211,0.008475303815604674,0.018649472831129336
muttered,-0.012413816563561837,0.007345238254439259,0.040943100223190816,-0.002007110596776881,-0.018862938121556233,-0.008856300779120108,-0.0018173591291504774,0.004512569800399048,-0.02563916441259986,0.013608985216617315
minute,-0.014991014458275487,-0.010855500883690578,0.013997348922895423,0.0033033561801757015,0.010165293619815243,-0.022911780691422762,-0.0014425133194071952,0.02155035686063082,-0.007616711150129275,-0.002798938623743184
cotton,-0.012536080712756274,0.007697421107230599,0.00024721555621551176,0.017634282086478596,-0.004399120378238426,0.010219529175979278,0.003854247941339274,0.005738756209491594,0.01140134464875588,0.000710473378618331
tools,-0.015862252104578645,0.002841497067079482,0.022651971255309385,0.010013677134006324,-0.006010337876988385,-0.03702453852611649,0.014253975902234371,0.03893471510250009,0.008875170645843443,0.007186646998151166
beast,-0.021141035474007034,0.023727710247539415,0.0039607174787714685,0.07339013497879066,0.0002901333803799078,0.034157377946566814,-0.015983063360415804,-0.03966501363834568,-0.0174041934207134,-0.03912884324361185
boy,-0.016254915368659258,0.0002561513914830159,0.003184125460161635,-0.000603971401151932,0.012894290225802766,0.014579628732683756,-0.009174612427162467,0.017314517858561366,0.0074585361399888165,-0.007235474842498942
victory,-0.01615178765737235,-0.004229559859014002,0.003150696528012855,0.013136621117152426,-0.019991108588090726,-0.006057322017052801,-0.019489709032026865,0.03035516547486738,0.018291620753693952,-0.004945103977489477
cooking,-0.014504290392192016,-0.0047254228844039094,-0.0012435814160245762,-0.011246637123114507,0.019278648639966124,-0.02177411633699858,-0.052026362172314496,-0.018307798427774812,0.023395568907931177,-0.17600886005595984
professor,-0.01585730917214137,0.008385804240982387,0.013652052761274189,0.0003256571495564927,0.0018189059037209353,0.024423763913176074,0.021990780664328812,0.01009257772965961,-0.004688353390063205,0.0014550857121125784
research,-0.013976105557156808,0.003673675685314895,0.022655160938359564,0.014615475660665091,-0.013956634702397925,-0.019987332128029826,0.013933915738581822,0.052550907170893904,-0.009533647433079613,0.0026821288260053646
judgment,-0.02136666995649147,-0.017112169692983816,-0.006020035035699363,-8.193158663214173e-05,0.016807868594480593,0.03963963715659343,-0.029223112187089582,0.011445205855105518,0.006471835675226206,-0.013171409425317594
blow,-0.020084753106401673,0.012151595528474765,0.005635439723935182,0.04235000078277325,0.00656345150322587,0.005593244805792648,-0.018941453543582704,-0.0068635279633602,0.02496352606434027,0.0034966087663844095
score,-0.011260787207719513,0.009972512176753948,-0.004997093505499525,0.004618682380112351,0.002975458641386101,-0.006027293594166376,0.007407523313785765,-0.008746819377360786,0.0008575739985584368,0.0060680576133358465
colossal,-0.01532165556050444,0.012094041433043209,0.0002417380410178788,0.015391131708622906,0.004883040992388142,0.02580717907490226,0.001984388775288364,0.004931361147337399,0.00100065223221387,-0.0022766860448866894
chiefly,-0.019357227415245558,-0.0049122365530896205,-0.012296952584553383,-0.023608549865895643,0.018484209536143,-0.011684448598444211,0.0011658353597500865,-0.005952862139256973,0.006658457358227863,-0.007017710368016725
reasoning,-0.016610514121632086,-0.0016178197876861857,-0.00727239309467621,-0.003934421577537489,0.007359201204001298,0.01896915758713165,-0.015181669878329578,0.015372489360511941,0.0012689695291911603,0.013589048323344023
reward,-0.014900703357105465,0.012747685455484855,-0.010490564426906114,0.0039012156994004035,0.0036134344987915185,-0.002743703863418304,-0.0012859709250744701,-0.02273403564797154,-0.0037746864147246892,0.006022569723284095
railroads,-0.011688809646824833,0.014817063003246471,-0.011339177747376396,0.021579865977058185,-0.02894844177519887,0.006524956869421275,0.00273722735675157,0.011320798333280814,0.012598103068890152,-0.015177795335301803
troubles,-0.015222348478915185,0.018227962471075634,-0.011369169320178462,0.00028972347402377415,-0.016124843046971912,0.009688294771708662,0.0017667584306984405,-0.010534747641037508,0.002151042634067174,-0.006485105257583647
train,-0.025838715726358367,0.0163635982635328,0.02161288170803873,0.07875866903131572,0.025816477788700654,-0.06403925733445379,-0.011224164868603566,-0.0693843498990441,0.004044933432817036,0.006171205736979931
faith,-0.014822302235545294,0.006902448892150049,-0.008241923328545652,-0.003381737791863419,0.0034785846363664034,0.006713896605773295,0.011101446647234519,-0.005660498786421439,-0.0030191229635482928,-0.0006230015385172671
families,-0.018115149743065474,0.010141394098852707,-0.003130073566682009,0.0067948907502360205,0.0022833297867367575,0.0008934371753683592,-0.005013212058410263,0.014091144618154416,0.016346768366019275,-0.014629573753949488
directions,-0.009454662270839898,-0.010689564048779859,0.006181172779661198,0.009021458976648083,-0.00037280045688311956,-0.00988060972328037,0.007251720331076604,0.009770567188485403,0.0008279272352612335,0.00015291922733127647
qualities,-0.021335168488080463,-0.005179946915289867,-0.019021778821969742,-0.015213633049380094,0.011679353254507325,-0.007681202644544575,-0.015398480241950077,0.004782116519995312,-0.003388372611780301,0.02043006237895231
pursuits,-0.013510149564885774,-0.0013328555409861185,-0.01392213558548616,-0.013424607940777347,-0.0011420417832759086,0.0037863795946633753,-0.015193910604110844,-0.0019472374400854215,-0.009395846544795404,0.0036614910735058626
pursuit,-0.017141134683490652,0.003992956678565783,-0.022485504133019377,-0.01377924141695119,-0.010989625781251747,0.003187683960077023,0.0021914165312961107,-0.005062204786251,-0.005029927791610471,0.011480775716103842
treatment,-0.013059063432813458,0.002845942673878565,-0.0076912764256238655,0.008233471458970193,0.005421068369236892,0.0037778311859468132,-0.0034202637789244083,-0.011509356558703613,-0.018852179727697874,0.0012795566291286273
motives,-0.025407528001217292,0.00954102880281992,-0.04816474347051272,-0.03343515467887495,-0.030824291192556464,-0.01494229652299536,-0.0011372842083608038,-0.021005365854806383,-0.0052089853759373665,0.004859911652448057
purchase,-0.01782383378190805,-0.0012738185510560239,-0.01275249859046332,-0.011773566841799808,0.004410193501317549,-0.015669585401800492,-0.047935154075585205,0.020180945366399167,0.0019895964092479287,-0.022926751517275513
transformation,-0.01572359896716076,0.0116573597672678,-0.0002030948971138012,0.01900799727438631,0.015323782332862333,-0.004656888532171988,-0.006203483046115522,-0.014907691179732122,-0.017709873041351652,-0.02817776647363693
glance,-0.016566002379023188,0.003462716218407055,0.020064914256874126,-0.007070046385209788,0.04417917528211414,-0.01803505992786976,0.009409653348531475,-0.003947646726078108,-0.015002786395002262,0.017582854361804522
blank,-0.011864848917047007,0.006163708593527126,0.032411948054170886,0.0019189738586821714,0.003287607953916639,-0.026117970341669794,0.009289224922825266,-0.0012040152231095923,0.009459674194917292,0.004812109401492785
